kind	class	method	param	index	uri	field
METHOD	com.github.mikephil.charting.data.PieDataSet	setXValuePosition(com.github.mikephil.charting.data.PieDataSet.ValuePosition)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/PieDataSet.java	mXValuePosition
METHOD	com.github.mikephil.charting.data.PieDataSet	setYValuePosition(com.github.mikephil.charting.data.PieDataSet.ValuePosition)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/PieDataSet.java	mYValuePosition
METHOD	com.github.mikephil.charting.renderer.LineChartRenderer	drawLinear(android.graphics.Canvas,com.github.mikephil.charting.interfaces.datasets.ILineDataSet)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/renderer/LineChartRenderer.java	mLineBuffer
METHOD	com.github.mikephil.charting.renderer.LineChartRenderer	drawLinear(android.graphics.Canvas,com.github.mikephil.charting.interfaces.datasets.ILineDataSet)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/renderer/LineChartRenderer.java	mLineBuffer
METHOD	com.github.mikephil.charting.renderer.LineChartRenderer	setBitmapConfig(android.graphics.Bitmap.Config)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/renderer/LineChartRenderer.java	mBitmapConfig
METHOD	com.github.mikephil.charting.renderer.CombinedChartRenderer	setSubRenderers(java.util.List<com.github.mikephil.charting.renderer.DataRenderer>)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/renderer/CombinedChartRenderer.java	mRenderers
METHOD	com.github.mikephil.charting.components.MarkerView	setOffset(com.github.mikephil.charting.utils.MPPointF)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/MarkerView.java	mOffset
METHOD	com.github.mikephil.charting.components.MarkerView	setOffset(com.github.mikephil.charting.utils.MPPointF)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/MarkerView.java	mOffset
METHOD	com.github.mikephil.charting.components.MarkerImage	setOffset(com.github.mikephil.charting.utils.MPPointF)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/MarkerImage.java	mOffset
METHOD	com.github.mikephil.charting.components.MarkerImage	setOffset(com.github.mikephil.charting.utils.MPPointF)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/MarkerImage.java	mOffset
METHOD	com.github.mikephil.charting.components.MarkerImage	setSize(com.github.mikephil.charting.utils.FSize)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/MarkerImage.java	mSize
METHOD	com.github.mikephil.charting.components.MarkerImage	setSize(com.github.mikephil.charting.utils.FSize)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/MarkerImage.java	mSize
METHOD	com.github.mikephil.charting.formatter.IndexAxisValueFormatter	setValues(java.lang.String[])	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/formatter/IndexAxisValueFormatter.java	mValues
METHOD	com.github.mikephil.charting.formatter.LargeValueFormatter	setAppendix(java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/formatter/LargeValueFormatter.java	mText
METHOD	com.github.mikephil.charting.formatter.LargeValueFormatter	setSuffix(java.lang.String[])	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/formatter/LargeValueFormatter.java	mSuffix
METHOD	com.github.mikephil.charting.data.CandleDataSet	setIncreasingPaintStyle(android.graphics.Paint.Style)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/CandleDataSet.java	mIncreasingPaintStyle
METHOD	com.github.mikephil.charting.data.CandleDataSet	setDecreasingPaintStyle(android.graphics.Paint.Style)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/CandleDataSet.java	mDecreasingPaintStyle
METHOD	com.github.mikephil.charting.data.BarDataSet	setStackLabels(java.lang.String[])	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BarDataSet.java	mStackLabels
